video_id,titulo,data_publicacao,descricao,visualizacoes,curtidas,comentarios,channel_id,channel_title,url,data_coleta,politico,partido,cargo
cQILOEqOeNg,Nações africanas estão deixando o Brasil para trás,2026-07-23T17:00:32Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",43761,7255,171,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=cQILOEqOeNg,2026-08-12,Renan Santos,MISSÃO,Candidato
Ihc0qMpBWVo,Propostas para entregadores,2026-07-23T12:00:02Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",186603,16445,325,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=Ihc0qMpBWVo,2026-08-12,Renan Santos,MISSÃO,Candidato
Ksh7Vg2OKF4,Como mudar a educação no Brasil,2026-07-22T22:30:22Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",106679,11425,296,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=Ksh7Vg2OKF4,2026-08-12,Renan Santos,MISSÃO,Candidato
soxu7sdNpWw,Acabou para Flavio Bolsonaro,2026-07-22T19:30:09Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",208528,24198,1122,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=soxu7sdNpWw,2026-08-12,Renan Santos,MISSÃO,Candidato
7HQJd2PUJCA,Eu pilotei uma colheitadeira em Goiás!,2026-07-22T15:04:19Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",85682,12099,489,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=7HQJd2PUJCA,2026-08-12,Renan Santos,MISSÃO,Candidato
RkWMhBjuCHc,O PCC adultera a sua gasolina.,2026-07-21T22:15:20Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",107433,12615,317,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=RkWMhBjuCHc,2026-08-12,Renan Santos,MISSÃO,Candidato
qW_LVBvKaQ8,Eu tenho que tomar impeachment se eu não fizer isso,2026-07-21T20:00:18Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",64632,6873,261,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=qW_LVBvKaQ8,2026-08-12,Renan Santos,MISSÃO,Candidato
gUbGtsmXXoo,Resposta a Globo News,2026-07-21T17:00:03Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",124718,15469,648,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=gUbGtsmXXoo,2026-08-12,Renan Santos,MISSÃO,Candidato
4rzjHH5fkg8,9% NA REAL TIME BIG DATA!!,2026-07-21T14:45:20Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e


PESQUISA REGISTRADA:
BR-05864/2026
DIVULGAÇÃO: 21/07/2026

2.000 ENTREVISTAS
UNIVERSO: ELEITORES DO TERRITÓRIO NACIONAL
MARGEM DE ERRO: +/-2.0P.P.
ÍNDICEDECONFIANÇA: 95%
DATADECAMPO: 18 A 20 DE JULHO DE 2026",125748,19212,923,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=4rzjHH5fkg8,2026-08-12,Renan Santos,MISSÃO,Candidato
3fslYh1cu5s,O Brasil só tem gordo?,2026-07-20T21:00:25Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",83219,11840,549,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=3fslYh1cu5s,2026-08-12,Renan Santos,MISSÃO,Candidato
lBGT0eiA2Kg,"Sim, filial do inferno",2026-07-20T19:00:21Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",260695,25775,988,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=lBGT0eiA2Kg,2026-08-12,Renan Santos,MISSÃO,Candidato
8F28xwqVDMU,É OFICIAL,2026-07-20T17:24:35Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",155738,25816,1414,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=8F28xwqVDMU,2026-08-12,Renan Santos,MISSÃO,Candidato
CX0botNqjRs,Como vai funcionar o direito penal do inimigo?,2026-07-20T15:00:34Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",136434,13707,472,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=CX0botNqjRs,2026-08-12,Renan Santos,MISSÃO,Candidato
m1sTy8X4HSI,O que mais um tipo assim merece?,2026-07-20T12:00:36Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",65674,6926,243,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=m1sTy8X4HSI,2026-08-12,Renan Santos,MISSÃO,Candidato
uPMEnV_e6o0,RENAN SANTOS - AO VIVO DE GOIANIA,2026-07-20T01:56:43Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",49192,7235,202,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=uPMEnV_e6o0,2026-08-12,Renan Santos,MISSÃO,Candidato
7BjLRhzV2nQ,BIÓLOGO HENRIQUE INVADE EVENTO DO RENAN,2026-07-20T00:35:16Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",53389,7348,220,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=7BjLRhzV2nQ,2026-08-12,Renan Santos,MISSÃO,Candidato
FTdiMmHFLGY,Qual é nosso maior inimigo?,2026-07-18T23:00:18Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",223615,19720,649,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=FTdiMmHFLGY,2026-08-12,Renan Santos,MISSÃO,Candidato
D3XDkwNqD-w,COLETIVA DE IMPRENSA RIO DE JANEIRO,2026-07-18T21:22:19Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",23323,4006,191,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=D3XDkwNqD-w,2026-08-12,Renan Santos,MISSÃO,Candidato
